DATAFLOW,LAST UPDATE,freq,unit,s_adj,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,DE,2019-Q3,116.312,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,DE,2019-Q4,116.828,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,DE,2020-Q1,118.273,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,DE,2020-Q2,109.647,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,DE,2020-Q3,117.547,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,DE,2020-Q4,116.466,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,DE,2021-Q1,116.878,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,DE,2021-Q2,124.092,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,DE,2021-Q3,123.821,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,DE,2021-Q4,123.669,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,DK,2019-Q3,102.669,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,DK,2019-Q4,108.230,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,DK,2020-Q1,99.509,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,DK,2020-Q2,98.935,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,DK,2020-Q3,98.153,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,DK,2020-Q4,108.948,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,DK,2021-Q1,102.128,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,DK,2021-Q2,108.177,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,DK,2021-Q3,100.029,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,DK,2021-Q4,111.219,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,EE,2019-Q3,113.232,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,EE,2019-Q4,139.911,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,EE,2020-Q1,117.151,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,EE,2020-Q2,122.782,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,EE,2020-Q3,118.857,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,EE,2020-Q4,151.739,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,EE,2021-Q1,127.534,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,EE,2021-Q2,132.102,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,EE,2021-Q3,126.939,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,EE,2021-Q4,154.573,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,EL,2019-Q3,75.098,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,EL,2019-Q4,86.521,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,EL,2020-Q1,79.547,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,EL,2020-Q2,81.891,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,EL,2020-Q3,76.416,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,EL,2020-Q4,88.863,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,EL,2021-Q1,82.096,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,EL,2021-Q2,87.423,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,EL,2021-Q3,82.442,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,EL,2021-Q4,90.070,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,ES,2019-Q3,99.007,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,ES,2019-Q4,106.818,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,ES,2020-Q1,102.647,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,ES,2020-Q2,105.134,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,ES,2020-Q3,103.906,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,ES,2020-Q4,114.837,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,ES,2021-Q1,107.485,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,ES,2021-Q2,110.112,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,ES,2021-Q3,107.472,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,ES,2021-Q4,114.791,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,FI,2019-Q3,103.618,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,FI,2019-Q4,109.928,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,FI,2020-Q1,101.799,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,FI,2020-Q2,103.036,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,FI,2020-Q3,101.353,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,FI,2020-Q4,113.377,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,FI,2021-Q1,105.937,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,FI,2021-Q2,108.444,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,FI,2021-Q3,105.115,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,FI,2021-Q4,115.353,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,FR,2019-Q3,107.469,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,FR,2019-Q4,110.138,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,FR,2020-Q1,105.269,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,FR,2020-Q2,91.453,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,FR,2020-Q3,108.058,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,FR,2020-Q4,109.127,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,FR,2021-Q1,108.741,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,FR,2021-Q2,109.404,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,FR,2021-Q3,111.602,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,FR,2021-Q4,114.717,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,HR,2019-Q3,118.649,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,HR,2019-Q4,120.582,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,HR,2020-Q1,125.641,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,HR,2020-Q2,121.835,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,HR,2020-Q3,126.842,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,HR,2020-Q4,123.607,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,HR,2021-Q1,125.953,e
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,HR,2021-Q2,135.574,e
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,HR,2021-Q3,126.096,e
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,HR,2021-Q4,145.113,e
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,HU,2019-Q3,105.180,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,HU,2019-Q4,114.312,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,HU,2020-Q1,106.873,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,HU,2020-Q2,94.273,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,HU,2020-Q3,103.267,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,HU,2020-Q4,106.360,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,HU,2021-Q1,110.054,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,HU,2021-Q2,101.911,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,HU,2021-Q3,104.857,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,HU,2021-Q4,109.761,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,IE,2019-Q3,120.434,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,IE,2019-Q4,118.508,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,IE,2020-Q1,116.941,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,IE,2020-Q2,127.138,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,IE,2020-Q3,130.579,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,IE,2020-Q4,134.552,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,IE,2021-Q1,128.563,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,IE,2021-Q2,133.172,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,IE,2021-Q3,134.171,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,IE,2021-Q4,136.703,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,IS,2019-Q3,96.782,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,IS,2019-Q4,101.117,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,IS,2020-Q1,99.529,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,IS,2020-Q2,101.506,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,IS,2020-Q3,99.141,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,IS,2020-Q4,102.807,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,IS,2021-Q1,100.828,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,IS,2021-Q2,101.955,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,IS,2021-Q3,98.667,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,IS,2021-Q4,102.330,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,IT,2019-Q3,97.573,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,IT,2019-Q4,103.872,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,IT,2020-Q1,97.477,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,IT,2020-Q2,97.567,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,IT,2020-Q3,98.419,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,IT,2020-Q4,106.951,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,IT,2021-Q1,100.156,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,IT,2021-Q2,102.113,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,IT,2021-Q3,101.861,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,IT,2021-Q4,109.165,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,LT,2019-Q3,96.969,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,LT,2019-Q4,113.348,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,LT,2020-Q1,106.589,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,LT,2020-Q2,111.946,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,LT,2020-Q3,96.651,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,LT,2020-Q4,113.344,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,LT,2021-Q1,104.971,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,LT,2021-Q2,114.093,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,LT,2021-Q3,97.191,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,LT,2021-Q4,114.087,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,LU,2019-Q3,105.001,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,LU,2019-Q4,111.379,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,LU,2020-Q1,111.320,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,LU,2020-Q2,109.679,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,LU,2020-Q3,111.633,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,LU,2020-Q4,120.276,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,LU,2021-Q1,113.927,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,LU,2021-Q2,116.416,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,LU,2021-Q3,112.574,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,LU,2021-Q4,123.956,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,LV,2019-Q3,136.933,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,LV,2019-Q4,175.386,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,LV,2020-Q1,140.098,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,LV,2020-Q2,167.013,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,LV,2020-Q3,147.316,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,LV,2020-Q4,188.625,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,LV,2021-Q1,145.622,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,LV,2021-Q2,180.796,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,LV,2021-Q3,155.544,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,LV,2021-Q4,197.275,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,MT,2019-Q3,136.092,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,MT,2019-Q4,151.727,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,MT,2020-Q1,144.732,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,MT,2020-Q2,166.281,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,MT,2020-Q3,161.672,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,MT,2020-Q4,179.063,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,MT,2021-Q1,176.882,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,MT,2021-Q2,163.401,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,MT,2021-Q3,169.995,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,MT,2021-Q4,176.093,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,NL,2019-Q3,101.897,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,NL,2019-Q4,105.232,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,NL,2020-Q1,97.795,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,NL,2020-Q2,98.528,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,NL,2020-Q3,104.307,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,NL,2020-Q4,106.421,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV_I10_HAB,NSA,P31_S13,NL,2021-Q1,99.776,p
