DATAFLOW,LAST UPDATE,freq,unit,s_adj,indic,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,EL:Greece,2020-10,15.8,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,EL:Greece,2020-11,16.5,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,EL:Greece,2020-12,16.4,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,EL:Greece,2021-01,16.8,b,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,EL:Greece,2021-02,16.9,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,EL:Greece,2021-03,17.6,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,EL:Greece,2021-04,17.4,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,EL:Greece,2021-05,15.6,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,EL:Greece,2021-06,14.4,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,EL:Greece,2021-07,13.5,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,EL:Greece,2021-08,13.3,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,EL:Greece,2021-09,12.3,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,EL:Greece,2021-10,13,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,EL:Greece,2021-11,13.7,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,EL:Greece,2021-12,13,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,EL:Greece,2022-01,13.9,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,EL:Greece,2022-02,12.5,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,ES:Spain,2018-01,16.8,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,ES:Spain,2018-02,16.9,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,ES:Spain,2018-03,16.5,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,ES:Spain,2018-04,15.9,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,ES:Spain,2018-05,15.3,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,ES:Spain,2018-06,14.7,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,ES:Spain,2018-07,14.5,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,ES:Spain,2018-08,14.6,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,ES:Spain,2018-09,14.6,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,ES:Spain,2018-10,14.6,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,ES:Spain,2018-11,14.5,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,ES:Spain,2018-12,14.3,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,ES:Spain,2019-01,14.7,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,ES:Spain,2019-02,14.8,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,ES:Spain,2019-03,14.7,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,ES:Spain,2019-04,14.3,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,ES:Spain,2019-05,14,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,ES:Spain,2019-06,13.8,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,ES:Spain,2019-07,13.8,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,ES:Spain,2019-08,14,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,ES:Spain,2019-09,13.9,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,ES:Spain,2019-10,13.9,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,ES:Spain,2019-11,13.8,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,ES:Spain,2019-12,13.6,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,ES:Spain,2020-01,14.2,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,ES:Spain,2020-02,14.1,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,ES:Spain,2020-03,15,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,ES:Spain,2020-04,15.3,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,ES:Spain,2020-05,15.2,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,ES:Spain,2020-06,15.5,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,ES:Spain,2020-07,15.9,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,ES:Spain,2020-08,16.4,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,ES:Spain,2020-09,16.4,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,ES:Spain,2020-10,16.3,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,ES:Spain,2020-11,16.1,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,ES:Spain,2020-12,16,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,ES:Spain,2021-01,16.1,d,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,ES:Spain,2021-02,16.1,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,ES:Spain,2021-03,15.8,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,ES:Spain,2021-04,15.6,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,ES:Spain,2021-05,15.2,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,ES:Spain,2021-06,15,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,ES:Spain,2021-07,14.8,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,ES:Spain,2021-08,14.7,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,ES:Spain,2021-09,14.3,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,ES:Spain,2021-10,13.9,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,ES:Spain,2021-11,13.3,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,ES:Spain,2021-12,12.9,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,ES:Spain,2022-01,13,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,ES:Spain,2022-02,12.9,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,EU27_2020:European Union - 27 countries (from 2020),2018-01,8.2,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,EU27_2020:European Union - 27 countries (from 2020),2018-02,8.1,,
ESTAT:EI_LMHR_M(1.0),21/04/2022 23:00,M:Monthly,PC_ACT:Percentage of population in the labour force,NSA:Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),LM-UN-T-TOT:Unemployment according to ILO definition - Total,EU27_2020:European Union - 27 countries (from 2020),2018-03,7.9,,
